2025-04-01 10:18 | DEBUG | acordao.py:__init__:25 | Inicializando Acordao...
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: I – JULGAR REGULARES COM RESSALVAS, com fundamento no art. 45, II, da Lei Complementar nº 109/2016, as contas do FUNDO MUNICIPAL DE MEIO AMBIENTE DE BREVES, exercício financeiro de 2023, de responsabilidades de CARLOS FELIPE NEMER DOS SANTOS; II – APLICAR MULTA na quantidade de 200 (duzentas) UPF/PA – Unidades de Padrão Fiscal do Estado do Pará, prevista no inciso I do art. 700 do RI deste Tribunal, pela remessa intempestiva dos arquivos contábeis dos meses de janeiro e fevereiro, e dos arquivos de folha de pagamento dos meses de janeiro, fevereiro e março, descumprindo o art. 6º, inciso I da Instrução Normativa nº 002/2019/TCM/PA; III – ADVERTIR o Ordenador, que em caso de não recolhimento da multa no prazo estipulado, ficará passível dos acréscimos decorrentes da mora, com base no art. 703, I, II, III, do RI/TCM-PA; IV – EXPEDIR o competente Alvará de Quitação à Ordenadora, pelas despesas ordenadas, no montante de R$-2.531.767,54 (dois milhões e quinhentos e trinta e um mil e setecentos e sessenta e sete reais e cinquenta e quatro centavos) onde se inclui o valor deTerça-feira, 01 de abril de 2025 DOE TCMPA Nº 1.921 10 Consulta via leitora de QR Code/ Este Diário Oficial Eletrônico do TCMPA é GRATUITO e sua autenticidade poderá ser confirmada na página do Tribunal de Contas dos Municípios do Estado do Pará na Internet, no Endereço: diario-oficial-eletronico/ R$-17.499,55 (dezessete mil e quatrocentos e noventa e nove reais e cinquenta e cinco centavos) de saldo em bancos para o exercício seguinte, condicionado a comprovação do recolhimento da multa aplicada. Sessão do Pleno do Tribunal de Contas dos Municípios do Estado do Pará, 20 de março de 2025. Download Anexo - Relatório e Voto do Relator
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_redact_personal_data:108 | Redigindo dados pessoais do texto: CARLOS FELIPE NEMER DOS SANTOS – CPF Nº 760.701.662-72
2025-04-01 10:19 | DEBUG | acordao.py:_extract_data:120 | Extracted Acordao...) 46.872
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:124 | Acordaos extraídos com sucesso: 46.872
2025-04-01 10:19 | WARNING | document.py:_cache_entry:445 | Arquivo /home/joaompessoa/diario_oficial_tcmpa/diarios/2025/04/acordao/1921_acordao_46872.json ja existe!
2025-04-01 10:19 | WARNING | document.py:_tokenize_and_store:547 | Documento com categoria 'acordao' e de '46.872' ja  Tokenizado
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:130 | acordao:46.872 do dia 1/4/2025 tokenizado com sucesso 
2025-04-01 10:19 | INFO | document.py:_get_keys:151 | Extraindo chaves do texto
2025-04-01 10:19 | SUCCESS | document.py:_get_keys:153 | Chaves encontradas: ['MUNICÍPIO', '', 'ÓRGÃO', '', 'ASSUNTO', '', 'EXERCÍCIO', '', 'ORDENADORA', '', 'CPF', '', 'CONTADOR', '', 'MPC', '', 'RELATOR', '', 'DECISÃO', '', 'valor', '']
2025-04-01 10:19 | DEBUG | document.py:_get_keys:163 | Chaves filtradas: ['MUNICÍPIO', 'ÓRGÃO', 'ASSUNTO', 'EXERCÍCIO', 'ORDENADORA', 'CONTADOR', 'MPC', 'RELATOR', 'DECISÃO']
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for MUNICÍPIO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: BARCARENA
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for ÓRGÃO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for ASSUNTO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: CONTAS ANUAIS DE GESTÃO
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for EXERCÍCIO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: 2023
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for ORDENADORA
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: FRANCINEA TEIXEIRA DIAS – CPF: 607.876.942-15
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for CONTADOR
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: RÔMULO AUGUSTO CORREA GOMES – CRC/PA Nº 11.320
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for MPC
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: PROCURADORA MARIA REGINA FRANCO CUNHA
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for RELATOR
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: CONSELHEIRO SEBASTIÃO CEZAR LEÃO COLARES EMENTA. Contas Anuais de Gestão. Remessa dos arquivos contábeis fora do prazo. Descumprimento da Resolução nº 11.535/2014. Contas Regulares com Ressalvas. Alvará de Quitação. Vistos, relatados e discutidos os autos, ACORDAM os Conselheiros do Tribunal de Contas dos Municípios do Estado do Pará, por votação unânime, conforme ata da SESSÃO DO PLENO, realizada nesta data, e nos termos do Relatório e Voto do Conselheiro Relator,
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for DECISÃO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: I – JULGAR REGULARES COM RESSALVAS, com fundamento no art. 45, II, da Lei Complementar nº 109/2016, as contas do FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL BARCARENA, exercício financeiro de 2023, de responsabilidades de FRANCINEA TEIXEIRA DIAS; II – APLICAR a MULTA abaixo, que deverá ser recolhida ao FUMREAP/TCM-PA (Lei nº 7.368/2009), no prazo de 30 (trinta) dias, conforme previsão do art. 695, caput, do RI/TCM/PA, no seguinte valor: - 200 (duzentas) UPF/PA – Unidades de Padrão Fiscal do Estado do Pará, prevista no art. 700, I, do Regimento Interno deste Tribunal, pela remessa mensal dos arquivos contábeis dos meses de julho e agosto, descumprindo o art. 6º, I, da Instrução Normativa nº 002/2019/TCM/PA; III – ADVERTIR a Ordenadora, que em caso de não recolhimento da multa no prazo estipulado, ficará passível dos acréscimos decorrentes da mora, com base no art. 703, I, II, III, do RI/TCM-PA; IV – EXPEDIR o competente Alvará de Quitação a Ordenadora, pelas despesas ordenadas, no montante de R$-30.574.103,15 (trinta milhões, quinhentos e trinta e quatro mil, cento e três reais e quinze centavos), onde se inclui o valor de R$-1.817.118,77 (um milhão, oitocentos e dezessete mil, cento e dezoito reais e setenta e sete centavos) de saldo em bancos para o exercício seguinte, condicionado a comprovação do recolhimento da multa aplicada. Sessão do Pleno do Tribunal de Contas dos Municípios do Estado do Pará, 20 de março de 2025. Download Anexo - Relatório e Voto do Relator
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | acordao.py:_extract_data:120 | Extracted Acordao...) 46.873
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:124 | Acordaos extraídos com sucesso: 46.873
2025-04-01 10:19 | WARNING | document.py:_cache_entry:445 | Arquivo /home/joaompessoa/diario_oficial_tcmpa/diarios/2025/04/acordao/1921_acordao_46873.json ja existe!
2025-04-01 10:19 | WARNING | document.py:_tokenize_and_store:547 | Documento com categoria 'acordao' e de '46.873' ja  Tokenizado
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:130 | acordao:46.873 do dia 1/4/2025 tokenizado com sucesso 
2025-04-01 10:19 | INFO | document.py:_get_keys:151 | Extraindo chaves do texto
2025-04-01 10:19 | SUCCESS | document.py:_get_keys:153 | Chaves encontradas: ['MUNICÍPIO', '', 'ÓRGÃO', '', 'ASSUNTO', '', 'EXERCÍCIO', '', 'ORDENADORES', '', 'CPF', '', 'CPF', '', 'CONTADOR', '', 'MPC', '', 'RELATOR', '', 'TELES', '', 'CARNEIRO', '', 'DECISÃO', '', 'valores', '', '2023', '', '2023', '', 'Endereço', '', 'Ordenadoras', '']
2025-04-01 10:19 | DEBUG | document.py:_get_keys:163 | Chaves filtradas: ['MUNICÍPIO', 'ÓRGÃO', 'ASSUNTO', 'EXERCÍCIO', 'ORDENADORES', 'CONTADOR', 'MPC', 'RELATOR', 'TELES', 'CARNEIRO', 'DECISÃO', 'Ordenadoras']
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for MUNICÍPIO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: BARCARENA
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for ÓRGÃO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: FUNDO MUNICIPAL DE SAÚDE
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for ASSUNTO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: CONTAS ANUAIS DE GESTÃO
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for EXERCÍCIO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: 2023
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for ORDENADORES
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: EUGÊNIA JANIS CHAGAS TELES – PERÍODO DE 01/01/2023 A 10/03/2023 CPF: 607.708.722-04 MILVEA FRANCIANE FERREIRA CARNEIRO – PERÍODO DE 11/03/2023 A 31/12/2023 CPF: 826.621.262-72
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for CONTADOR
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: RÔMULO AUGUSTO CORREA GOMES
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for MPC
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: PROCURADORA ERIKA MONIQUE PARAENSE SERRA VASCONCELOS
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for RELATOR
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: CONSELHEIRO SEBASTIÃO CEZAR LEÃO COLARES EMENTA. Contas Anuais de Gestão. EUGÊNIA JANIS CHAGAS
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for TELES
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Não encaminhamento da execução financeira do período ordenado. Contas Regulares com Ressalva. Multa. Alvará de Quitação. MILVEA FRANCIANE FERREIRA
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for CARNEIRO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: Remessa dos arquivos contábeis fora do prazo. Não encaminhamento da execução financeira do período ordenado Contas Regulares com Ressalvas. Multas. Alvará de Quitação. Vistos, relatados e discutidos os autos, ACORDAM os Conselheiros do Tribunal de Contas dos Municípios do Estado do Pará, por votação unânime, conforme ata da SESSÃO DO PLENO, realizada nesta data, e nos termos do Relatório e Voto do Conselheiro Relator,
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for DECISÃO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: I – JULGAR REGULARES COM RESSALVAS, com fundamento no art. 45, II, da Lei Complementar nº109/2016, as contas do FUNDO MUNICIPAL DE SAÚDE DE BARCARENA, exercício financeiro de 2023, de responsabilidade de EUGÊNIA JANIS CHAGAS TELES, no período de 01/01/2023 a 10/03/2023, e MILVEA FRANCIANE FERREIRA CARNEIRO, no período de 11/03/2023 a 31/12/2023, face as falhas remanescentes; II – APLICAR à Ordenadoras, as MULTAS abaixo, que deverão ser recolhidas ao FUMREAP/TCM-PA (Lei nº7.368/2009), no prazo de 30 (trinta) dias, conforme previsão do art. 695, caput, do RI/TCM/PA, nos seguintes valores: 2.1 - EUGÊNIA JANIS CHAGAS TELES - PERÍODO DE 01/01/2023 A 10/03/2023: - 200 (duzentas) UPF/PA – Unidades de Padrão Fiscal do Estado do Pará, prevista no art. 700, II, do RI/TCM/PA, pelo não encaminhamento da execução financeira do período ordenado, descumprindo da Instrução Normativa nº 002/2019/TCM/PA; 2.2MILVEA FRANCINE FERREIRA CARNEIRO - PERÍODO DE 11/03/2023 A 31/12/2023: - 200 (duzentas) UPF/PA – Unidades de Padrão Fiscal do Estado do Pará prevista no art. 700, II, do RI/TCM/PA, pela remessa mensal dos arquivos contábeis dos meses de agosto e setembro, descumprindo o art. 6º, I, da Instrução Normativa nº 002/2019/TCM/PA; - 200 (duzentas) UPF/PA – Unidades de Padrão Fiscal do Estado do Pará, prevista no art. 700, II, do RI/TCM/PA, pelo não11 DOE TCMPA Nº 1.921 Terça-feira, 01 de abril de 2025 Consulta via leitora de QR Code/ Este Diário Oficial Eletrônico do TCMPA é GRATUITO e sua autenticidade poderá ser confirmada na página do Tribunal de Contas dos Municípios do Estado do Pará na Internet, no Endereço: diario-oficial-eletronico/ encaminhamento da execução financeira do período ordenado, descumprindo da Instrução Normativa nº 002/2019/TCM/PA; III – ADVERTIR as Ordenadoras, que em caso de não recolhimento das multas no prazo estipulado, ficarão passíveis dos acréscimos decorrentes da mora, com base no art. 703, I, II, III, do RI/TCM-PA; IV – EXPEDIR os competentes Alvarás de Quitação em nome das
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for Ordenadoras
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: 4.1EUGÊNIA JANIS CHAGAS TELES, pelas despesas ordenadas, no montante de R$-28.381.006,38 (vinte e oito milhões, trezentos e oitenta e um mil, seis reais e trinta e oito centavos), condicionado a comprovação do recolhimento da multa aplicada; 4.2MILVEA FRANCINE FERREIRA CARNEIRO, pelas despesas ordenadas, no montante de R$-163.381.631,95 (cento e sessenta e três milhões, trezentos e oitenta e um mil, seiscentos e trinta e um reais e noventa e cinco centavos) onde se inclui o valor de R$-8.618.641,789 (oito milhões, seiscentos e dezoito mil, seiscentos e quarenta e um reais e setenta e nove centavos), de saldo em bancos para o exercício seguinte, condicionado a comprovação do recolhimento das multas aplicadas. Sessão do Pleno do Tribunal de Contas dos Municípios do Estado do Pará, 20 de março de 2025. Download Anexo - Relatório e Voto do Relator
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | acordao.py:_extract_data:120 | Extracted Acordao...) 46.874
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:124 | Acordaos extraídos com sucesso: 46.874
2025-04-01 10:19 | WARNING | document.py:_cache_entry:445 | Arquivo /home/joaompessoa/diario_oficial_tcmpa/diarios/2025/04/acordao/1921_acordao_46874.json ja existe!
2025-04-01 10:19 | WARNING | document.py:_tokenize_and_store:547 | Documento com categoria 'acordao' e de '46.874' ja  Tokenizado
2025-04-01 10:19 | SUCCESS | acordao.py:_extract_data:130 | acordao:46.874 do dia 1/4/2025 tokenizado com sucesso 
2025-04-01 10:19 | INFO | document.py:_get_keys:151 | Extraindo chaves do texto
2025-04-01 10:19 | SUCCESS | document.py:_get_keys:153 | Chaves encontradas: ['MUNICÍPIO', '', 'ÓRGÃO', '', 'ASSUNTO', '', 'EXERCÍCIO', '', 'ORDENADORA', '', 'CONTADORES', '', 'MPC', '', 'RELATOR', '', 'DECISÃO', '', 'Protocolo', '', 'Município', '', 'Exercício', '', 'Assunto', '', 'Recorrida', '', 'Responsável', '', 'CPF', '', 'Advogado', '', 'Relator', '', 'MPCM', '', 'EMENTA', '', 'DECISÃO', '', 'Endereço', '', 'TCM', '', 'MUNICÍPIO', '', 'ÓRGÃO', '', 'EXERCÍCIO', '', 'ASSUNTO', '', 'RESPONSÁVEL', '', 'CPF', '', 'CONTADOR', '', 'MPC', '', 'RELATOR', '', 'EMENTA', '', 'DECISÃO', '', 'Município', '', 'Gestora', '', 'Exercício', '', 'Interessado(s)', '', 'Instrução', '', 'Assunto', '', 'A', '', 'Relatora', '', 'EMENTA', '', 'Relatora', '', 'DECISÃO', '', 'valores', '', 'A', '', 'legal', '', 'Endereço', '', 'Protocolo', '', 'processos', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Endereço', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'CPF', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Endereço', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'CPF', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'CPF', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Endereço', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Ordenador', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Endereço', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Endereço', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Responsável', '', 'CPF', '', 'Origem', '', 'Assunto', '', 'Exercício', '', 'Público', '', 'Relator', '', 'Contador', '', 'Protocolo', '', '', 'PROCEDÊNCIA', '', 'MUNICÍPIO', '', 'INTERESSADO', '', 'CPF', '', 'EXERCÍCIO', '', 'ASSUNTO', '']
2025-04-01 10:19 | DEBUG | document.py:_get_keys:163 | Chaves filtradas: ['MUNICÍPIO', 'ÓRGÃO', 'ASSUNTO', 'EXERCÍCIO', 'ORDENADORA', 'CONTADORES', 'MPC', 'RELATOR', 'DECISÃO', 'Protocolo', 'Município', 'Exercício', 'Assunto', 'Recorrida', 'Responsável', 'Advogado', 'Relator', 'MPCM', 'EMENTA', 'TCM', 'RESPONSÁVEL', 'CONTADOR', 'Gestora', 'Interessado(s)', 'Instrução', 'Relatora', 'Ordenador', 'Origem', 'Público', 'Contador', 'PROCEDÊNCIA', 'INTERESSADO']
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for MUNICÍPIO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
2025-04-01 10:19 | DEBUG | document.py:_is_there_personal_data:96 | Identificando dados pessoais no texto: BREVES
2025-04-01 10:19 | SUCCESS | document.py:clean_text:139 | Texto limpo com sucesso
2025-04-01 10:19 | DEBUG | document.py:_extract_key_content:185 | Match found for ÓRGÃO
2025-04-01 10:19 | INFO | document.py:clean_text:118 | Iniciando limpeza do texto
